MITEST,MITESTCD,SPECIES,STRAIN,SEX,MISPEC,MISTRESC,MIRESCAT,MIFREQ,N
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LIVER,CYTOPLASMIC ALTERATION,NON-NEOPLASTIC,0.012237762,572
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LIVER,VACUOLATION,NON-NEOPLASTIC,0.012237762,572
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LIVER,AGGREGATE,NON-NEOPLASTIC,0.012237762,572
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LIVER,INFLAMMATION,NON-NEOPLASTIC,0.01048951,572
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LIVER,ACCUMULATION,NON-NEOPLASTIC,0.008741259,572
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LIVER,ATROPHY,NON-NEOPLASTIC,0.006993007,572
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LIVER,GRANULOMA,NON-NEOPLASTIC,0.005244755,572
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LIVER,RAREFACTION,NON-NEOPLASTIC,0.003496503,572
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LIVER,HEMORRHAGE,NON-NEOPLASTIC,0.003496503,572
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LIVER,ADHESION,NON-NEOPLASTIC,0.003496503,572
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LIVER,NECROSIS,NON-NEOPLASTIC,0.001748252,572
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LIVER,FIBROSIS,NON-NEOPLASTIC,0.001748252,572
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LIVER,FOCUS OF CELLULAR ALTERATION,NON-NEOPLASTIC,0.001748252,572
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LIVER,ANOMALY,NON-NEOPLASTIC,0.001748252,572
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LUNG,UNREMARKABLE,,0.701052632,475
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LUNG,INFILTRATE,NON-NEOPLASTIC,0.101052632,475
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LUNG,INFLAMMATION,NON-NEOPLASTIC,0.056842105,475
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LUNG,"ALVEOLAR MACROPHAGES, INCREASED",NON-NEOPLASTIC,0.023157895,475
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LUNG,HYPERPLASIA,NON-NEOPLASTIC,0.021052632,475
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LUNG,FOREIGN MATERIAL,NON-NEOPLASTIC,0.018947368,475
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LUNG,HEMORRHAGE,NON-NEOPLASTIC,0.016842105,475
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LUNG,GRANULOMA,NON-NEOPLASTIC,0.014736842,475
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LUNG,AGGREGATE,NON-NEOPLASTIC,0.012631579,475
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LUNG,"FOLLICLES, INCREASED",NON-NEOPLASTIC,0.008421053,475
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LUNG,ACCUMULATION,NON-NEOPLASTIC,0.008421053,475
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LUNG,FIBROSIS,NON-NEOPLASTIC,0.006315789,475
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LUNG,THROMBUS,NON-NEOPLASTIC,0.004210526,475
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LUNG,VACUOLATION,NON-NEOPLASTIC,0.002105263,475
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LUNG,ATELECTASIS,NON-NEOPLASTIC,0.002105263,475
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LUNG,DILATATION,NON-NEOPLASTIC,0.002105263,475
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LUNG/BRONCHUS,UNREMARKABLE,,0.778481013,158
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LUNG/BRONCHUS,INFILTRATE,NON-NEOPLASTIC,0.132911392,158
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LUNG/BRONCHUS,INFLAMMATION,NON-NEOPLASTIC,0.044303797,158
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LUNG/BRONCHUS,HEMORRHAGE,NON-NEOPLASTIC,0.012658228,158
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LUNG/BRONCHUS,HYPOPLASIA,NON-NEOPLASTIC,0.012658228,158
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LUNG/BRONCHUS,HYPERPLASIA,NON-NEOPLASTIC,0.006329114,158
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LUNG/BRONCHUS,PIGMENT,NON-NEOPLASTIC,0.006329114,158
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LUNG/BRONCHUS,FIBROSIS,NON-NEOPLASTIC,0.006329114,158
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LYMPH NODE,UNREMARKABLE,,0.888888889,9
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,LYMPH NODE,ERYTHROPHAGOCYTOSIS,NON-NEOPLASTIC,0.111111111,9
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, AXILLARY",UNREMARKABLE,,0.976744186,86
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, AXILLARY",PIGMENT,NON-NEOPLASTIC,0.011627907,86
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, AXILLARY",HYPERPLASIA,NON-NEOPLASTIC,0.011627907,86
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, BRONCHIAL",UNREMARKABLE,,0.6,10
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, BRONCHIAL",HYPERPLASIA,NON-NEOPLASTIC,0.4,10
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, CERVICAL",UNREMARKABLE,,0.76119403,67
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, CERVICAL",INFILTRATE,NON-NEOPLASTIC,0.134328358,67
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, CERVICAL",PIGMENT,NON-NEOPLASTIC,0.059701493,67
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, CERVICAL","CELLULARITY, INCREASED",NON-NEOPLASTIC,0.029850746,67
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, CERVICAL",GRANULOMA,NON-NEOPLASTIC,0.014925373,67
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, DRAINING",UNREMARKABLE,,0.666666667,9
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, DRAINING",ACCUMULATION,NON-NEOPLASTIC,0.333333333,9
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, ILIAC",UNREMARKABLE,,1,4
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, INGUINAL",UNREMARKABLE,,0.444444444,18
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, INGUINAL",INFILTRATE,NON-NEOPLASTIC,0.222222222,18
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, INGUINAL",ERYTHROPHAGOCYTOSIS,NON-NEOPLASTIC,0.166666667,18
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, INGUINAL","CELLULARITY, INCREASED",NON-NEOPLASTIC,0.111111111,18
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, INGUINAL",GRANULOMA,NON-NEOPLASTIC,0.055555556,18
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, MANDIBULAR",UNREMARKABLE,,0.938582677,635
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, MANDIBULAR",PIGMENT,NON-NEOPLASTIC,0.039370079,635
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, MANDIBULAR",INFILTRATE,NON-NEOPLASTIC,0.011023622,635
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, MANDIBULAR",ERYTHROPHAGOCYTOSIS,NON-NEOPLASTIC,0.007874016,635
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, MANDIBULAR",HYPERPLASIA,NON-NEOPLASTIC,0.001574803,635
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, MANDIBULAR",FIBROSIS,NON-NEOPLASTIC,0.001574803,635
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, MEDIASTINAL",HEMORRHAGE,NON-NEOPLASTIC,0.333333333,9
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, MEDIASTINAL",CONGESTION,NON-NEOPLASTIC,0.222222222,9
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, MEDIASTINAL",UNREMARKABLE,,0.222222222,9
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, MEDIASTINAL",DILATATION,NON-NEOPLASTIC,0.111111111,9
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, MEDIASTINAL",PIGMENT,NON-NEOPLASTIC,0.111111111,9
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, MESENTERIC",UNREMARKABLE,,0.957074722,629
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, MESENTERIC",ERYTHROPHAGOCYTOSIS,NON-NEOPLASTIC,0.020667727,629
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, MESENTERIC",HEMORRHAGE,NON-NEOPLASTIC,0.011128776,629
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, MESENTERIC","CELLULARITY, INCREASED",NON-NEOPLASTIC,0.007949126,629
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, MESENTERIC",HYPERPLASIA,NON-NEOPLASTIC,0.00317965,629
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, PAROTID",UNREMARKABLE,,1,21
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, POPLITEAL",UNREMARKABLE,,0.941176471,34
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, POPLITEAL",INFILTRATE,NON-NEOPLASTIC,0.029411765,34
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, POPLITEAL",ERYTHROPHAGOCYTOSIS,NON-NEOPLASTIC,0.029411765,34
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, RETROPHARYNGEAL",UNREMARKABLE,,0.87804878,41
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, RETROPHARYNGEAL",HEMORRHAGE,NON-NEOPLASTIC,0.073170732,41
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, RETROPHARYNGEAL","PIGMENT, INCREASED",NON-NEOPLASTIC,0.024390244,41
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, RETROPHARYNGEAL",INFILTRATE,NON-NEOPLASTIC,0.024390244,41
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, TRACHEOBRONCHIAL",UNREMARKABLE,,0.897058824,68
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, TRACHEOBRONCHIAL",INFILTRATE,NON-NEOPLASTIC,0.044117647,68
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, TRACHEOBRONCHIAL",HEMORRHAGE,NON-NEOPLASTIC,0.029411765,68
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"LYMPH NODE, TRACHEOBRONCHIAL",ERYTHROPHAGOCYTOSIS,NON-NEOPLASTIC,0.029411765,68
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"MEMBRANE, NICTITATING",UNREMARKABLE,,1,55
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,MENINGES,UNREMARKABLE,,0.666666667,6
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,MENINGES,INFILTRATE,NON-NEOPLASTIC,0.333333333,6
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,MESENTERY/PERITONEUM,FIBROSIS,NON-NEOPLASTIC,1,1
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"MUCOSA, ORAL",UNREMARKABLE,,1,5
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"MUSCLE, BICEPS FEMORIS",UNREMARKABLE,,1,209
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"MUSCLE, DIAPHRAGM",UNREMARKABLE,,1,9
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"MUSCLE, EXTRAOCULAR",UNREMARKABLE,,0.9,10
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"MUSCLE, EXTRAOCULAR",CYST,NON-NEOPLASTIC,0.1,10
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"MUSCLE, GASTROCNEMIUS",UNREMARKABLE,,0.9,10
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"MUSCLE, GASTROCNEMIUS",ABSCESS,NON-NEOPLASTIC,0.1,10
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"MUSCLE, INTERCOSTAL",UNREMARKABLE,,1,5
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"MUSCLE, PSOAS",UNREMARKABLE,,1,9
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"MUSCLE, QUADRICEPS FEMORIS",UNREMARKABLE,,1,71
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"MUSCLE, RECTUS FEMORIS",UNREMARKABLE,,0.975609756,41
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"MUSCLE, RECTUS FEMORIS",DEGENERATION,NON-NEOPLASTIC,0.024390244,41
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"MUSCLE, SEMITENDINOSUS",UNREMARKABLE,,0.857142857,7
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"MUSCLE, SEMITENDINOSUS",DEGENERATION,NON-NEOPLASTIC,0.142857143,7
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"MUSCLE, SKELETAL",UNREMARKABLE,,0.985632184,348
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"MUSCLE, SKELETAL",INFILTRATE,NON-NEOPLASTIC,0.005747126,348
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"MUSCLE, SKELETAL",DEGENERATION,NON-NEOPLASTIC,0.002873563,348
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"MUSCLE, SKELETAL",REGENERATION,NON-NEOPLASTIC,0.002873563,348
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"MUSCLE, SKELETAL",FIBROSIS,NON-NEOPLASTIC,0.002873563,348
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"MUSCLE, VASTUS INTERMEDIUS",UNREMARKABLE,,1,10
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,NASAL TURBINATE,UNREMARKABLE,,0.791666667,24
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,NASAL TURBINATE,INFILTRATE,NON-NEOPLASTIC,0.208333333,24
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,NASOPHARYNX,UNREMARKABLE,,1,21
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,NERVE ROOT,UNREMARKABLE,,0.529411765,34
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,NERVE ROOT,INFILTRATE,NON-NEOPLASTIC,0.235294118,34
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,NERVE ROOT,INCLUSION,NON-NEOPLASTIC,0.147058824,34
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,NERVE ROOT,DEGENERATION,NON-NEOPLASTIC,0.058823529,34
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,NERVE ROOT,"DYSTROPHY, AXONAL",NON-NEOPLASTIC,0.029411765,34
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"NERVE, OPTIC",UNREMARKABLE,,0.998609179,719
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"NERVE, OPTIC",INFILTRATE,NON-NEOPLASTIC,0.001390821,719
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"NERVE, PERIPHERAL",UNREMARKABLE,,1,19
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"NERVE, SCIATIC",UNREMARKABLE,,0.998505232,669
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"NERVE, SCIATIC",DEGENERATION,NON-NEOPLASTIC,0.001494768,669
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"NERVE, SURAL",UNREMARKABLE,,0.833333333,6
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"NERVE, SURAL",DEGENERATION,NON-NEOPLASTIC,0.166666667,6
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"NERVE, TIBIAL",UNREMARKABLE,,1,16
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,OVARY,UNREMARKABLE,,0.773109244,476
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,OVARY,IMMATURITY,NON-NEOPLASTIC,0.191176471,476
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,OVARY,CYST,NON-NEOPLASTIC,0.029411765,476
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,OVARY,OVOTESTIS,NON-NEOPLASTIC,0.00210084,476
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,OVARY,"CORPORA LUTEA, DECREASED NUMBER",NON-NEOPLASTIC,0.00210084,476
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,OVARY,EDEMA,NON-NEOPLASTIC,0.00210084,476
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,OVARY/OVIDUCT,UNREMARKABLE,,1,11
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,OVIDUCT,UNREMARKABLE,,0.989473684,380
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,OVIDUCT,IMMATURITY,NON-NEOPLASTIC,0.002631579,380
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,OVIDUCT,CYST,NON-NEOPLASTIC,0.002631579,380
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,OVIDUCT,INFILTRATE,NON-NEOPLASTIC,0.002631579,380
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,OVIDUCT,INFLAMMATION,NON-NEOPLASTIC,0.002631579,380
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,PANCREAS,UNREMARKABLE,,0.986880466,686
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,PANCREAS,ATROPHY,NON-NEOPLASTIC,0.005830904,686
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,PANCREAS,APOPTOSIS,NON-NEOPLASTIC,0.001457726,686
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,PANCREAS,VACUOLATION,NON-NEOPLASTIC,0.001457726,686
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,PANCREAS,INFILTRATE/FIBROSIS,NON-NEOPLASTIC,0.001457726,686
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,PANCREAS,INFILTRATE,NON-NEOPLASTIC,0.001457726,686
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,PANCREAS,SINGLE CELL NECROSIS,NON-NEOPLASTIC,0.001457726,686
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,PEYER'S PATCH,UNREMARKABLE,,1,174
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,PHARYNX,UNREMARKABLE,,0.950819672,61
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,PHARYNX,INFILTRATE,NON-NEOPLASTIC,0.049180328,61
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SITE, INFUSION",HEMORRHAGE,NON-NEOPLASTIC,0.333333333,18
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SITE, INFUSION",INFILTRATE,NON-NEOPLASTIC,0.222222222,18
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SITE, INFUSION",THROMBUS,NON-NEOPLASTIC,0.166666667,18
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SITE, INFUSION",UNREMARKABLE,,0.166666667,18
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SITE, INFUSION",PARASITE,NON-NEOPLASTIC,0.055555556,18
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SITE, INFUSION",NEEDLE TRACT LESION,NON-NEOPLASTIC,0.055555556,18
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SITE, INJECTION",UNREMARKABLE,,0.735632184,174
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SITE, INJECTION",FIBROSIS,NON-NEOPLASTIC,0.068965517,174
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SITE, INJECTION",HEMORRHAGE,NON-NEOPLASTIC,0.063218391,174
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SITE, INJECTION",ACCUMULATION,NON-NEOPLASTIC,0.045977011,174
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SITE, INJECTION",INFILTRATE,NON-NEOPLASTIC,0.028735632,174
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SITE, INJECTION",INFLAMMATION,NON-NEOPLASTIC,0.028735632,174
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SITE, INJECTION",DEGENERATION/REGENERATION,NON-NEOPLASTIC,0.011494253,174
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SITE, INJECTION",EROSION,NON-NEOPLASTIC,0.005747126,174
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SITE, INJECTION",CYST,NON-NEOPLASTIC,0.005747126,174
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SITE, INJECTION",EROSION/ULCER,NON-NEOPLASTIC,0.005747126,174
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,SKIN,UNREMARKABLE,,0.960334029,479
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,SKIN,INFILTRATE,NON-NEOPLASTIC,0.008350731,479
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,SKIN,INFLAMMATION,NON-NEOPLASTIC,0.008350731,479
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,SKIN,PARASITE,NON-NEOPLASTIC,0.006263048,479
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,SKIN,DEGENERATION,NON-NEOPLASTIC,0.002087683,479
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,SKIN,MINERALIZATION,NON-NEOPLASTIC,0.002087683,479
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,SKIN,ECTASIA,NON-NEOPLASTIC,0.002087683,479
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,SKIN,CYST,NON-NEOPLASTIC,0.002087683,479
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,SKIN,FIBROSIS,NON-NEOPLASTIC,0.002087683,479
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,SKIN,HYPERKERATOSIS,NON-NEOPLASTIC,0.002087683,479
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,SKIN,ATROPHY,NON-NEOPLASTIC,0.002087683,479
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,SKIN,"LIPOMA, BENIGN",NON-NEOPLASTIC,0.002087683,479
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,SKIN/SUBCUTIS,UNREMARKABLE,,0.898989899,198
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,SKIN/SUBCUTIS,INFILTRATE,NON-NEOPLASTIC,0.04040404,198
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,SKIN/SUBCUTIS,INFLAMMATION,NON-NEOPLASTIC,0.025252525,198
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,SKIN/SUBCUTIS,PARASITE,NON-NEOPLASTIC,0.015151515,198
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,SKIN/SUBCUTIS,GRANULOMA,NON-NEOPLASTIC,0.015151515,198
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,SKIN/SUBCUTIS,"LIPOMA, BENIGN",NON-NEOPLASTIC,0.005050505,198
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,SMALL INTESTINE,UNREMARKABLE,,1,3
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SMALL INTESTINE, DUODENUM",UNREMARKABLE,,0.951566952,702
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SMALL INTESTINE, DUODENUM",DILATATION,NON-NEOPLASTIC,0.02991453,702
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SMALL INTESTINE, DUODENUM",ABSCESS,NON-NEOPLASTIC,0.004273504,702
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SMALL INTESTINE, DUODENUM",CONGESTION,NON-NEOPLASTIC,0.002849003,702
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SMALL INTESTINE, DUODENUM",ECTASIA,NON-NEOPLASTIC,0.002849003,702
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SMALL INTESTINE, DUODENUM",INFILTRATE,NON-NEOPLASTIC,0.002849003,702
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SMALL INTESTINE, DUODENUM",EROSION,NON-NEOPLASTIC,0.001424501,702
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SMALL INTESTINE, DUODENUM",EDEMA,NON-NEOPLASTIC,0.001424501,702
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SMALL INTESTINE, DUODENUM",CELL DEBRIS,NON-NEOPLASTIC,0.001424501,702
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SMALL INTESTINE, DUODENUM",HEMORRHAGE,NON-NEOPLASTIC,0.001424501,702
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SMALL INTESTINE, ILEUM",UNREMARKABLE,,0.992967651,711
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SMALL INTESTINE, ILEUM",CONGESTION,NON-NEOPLASTIC,0.004219409,711
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SMALL INTESTINE, ILEUM",ACCUMULATION,NON-NEOPLASTIC,0.00140647,711
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SMALL INTESTINE, ILEUM",DIVERTICULUM,NON-NEOPLASTIC,0.00140647,711
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SMALL INTESTINE, JEJUNUM",UNREMARKABLE,,0.993026499,717
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SMALL INTESTINE, JEJUNUM",ABSCESS,NON-NEOPLASTIC,0.0027894,717
Microscopic Examination,GHISTXQL,DOG,BEAGLE,F,"SMALL INTESTINE, JEJUNUM",CONGESTION,NON-NEOPLASTIC,0.0027894,717
